"","Subject","ExperimentName","absmoney1","rewlos","Srewlos","card.RESP","ydata","cardname","stim","time"
"4313",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4314",2086,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1,2015-10-14
"4315",2086,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-10-14
"4316",2086,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-10-14
"4317",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4318",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4319",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4320",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4321",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4322",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4323",2086,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-10-14
"4324",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4325",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4326",2086,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-10-14
"4327",2086,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-10-14
"4328",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4329",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4330",2086,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-10-14
"4331",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4332",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4333",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4334",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4335",2086,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-10-14
"4336",2086,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-10-14
"4337",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4338",2086,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-10-14
"4339",2086,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-10-14
"4340",2086,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-10-14
"4341",2086,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-10-14
"4342",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4343",2086,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-10-14
"4344",2086,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-10-14
"4345",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4347",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4348",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4349",2086,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-10-14
"4350",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4351",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4352",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4353",2086,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-10-14
"4354",2086,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-10-14
"4355",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4356",2086,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-10-14
"4357",2086,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-10-14
"4358",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4359",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4360",2086,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-10-14
"4361",2086,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-10-14
"4362",2086,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-10-14
"4363",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4364",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4365",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4366",2086,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-10-14
"4367",2086,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-10-14
"4368",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4369",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4370",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4371",2086,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-10-14
"4372",2086,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-10-14
"4373",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4374",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4375",2086,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-10-14
"4376",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4377",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4378",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4379",2086,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-10-14
"4380",2086,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-10-14
"4381",2086,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1,2015-10-14
"4382",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4383",2086,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-10-14
"4384",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4385",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4386",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4388",2086,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-10-14
"4389",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4390",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4391",2086,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-10-14
"4392",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4393",2086,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-10-14
"4394",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4395",2086,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-10-14
"4396",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4397",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4398",2086,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-10-14
"4399",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4400",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4401",2086,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-10-14
"4402",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4403",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4404",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4405",2086,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-10-14
"4406",2086,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-10-14
"4407",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4408",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4409",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4410",2086,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-10-14
"4411",2086,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-10-14
"4412",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4413",2086,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-10-14
"4414",2086,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-10-14
"4415",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4416",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4417",2086,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-10-14
"4418",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4419",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4420",2086,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-10-14
"4421",2086,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-10-14
"4422",2086,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-10-14
"4423",2086,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-10-14
"4424",2086,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-10-14
"4425",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"4426",2086,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-10-14
"4427",2086,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-14
"3814",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3815",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3816",2087,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-14
"3817",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3818",2087,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-14
"3819",2087,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-14
"3820",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3821",2087,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-14
"3822",2087,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-14
"3823",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3824",2087,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-14
"3825",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3826",2087,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-14
"3827",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3828",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3829",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3830",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3831",2087,"playorpass - Version 2",-50,-0.5,-1,1,1,"A",1,2015-10-14
"3832",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3833",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3834",2087,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-14
"3835",2087,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-14
"3836",2087,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-14
"3837",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3838",2087,"playorpass - Version 2",-200,-2,-1,1,1,"A",1,2015-10-14
"3839",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3840",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3841",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3842",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3843",2087,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-14
"3844",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3845",2087,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-14
"3846",2087,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-14
"3847",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3848",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3849",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3850",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3851",2087,"playorpass - Version 2",-200,-2,-1,1,1,"D",4,2015-10-14
"3852",2087,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-14
"3853",2087,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-14
"3855",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3856",2087,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-14
"3857",2087,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-14
"3858",2087,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-14
"3859",2087,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-14
"3860",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3861",2087,"playorpass - Version 2",-100,-1,-1,1,1,"A",1,2015-10-14
"3862",2087,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-14
"3863",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3864",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3865",2087,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-14
"3866",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3867",2087,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-14
"3868",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3869",2087,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-14
"3870",2087,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-14
"3871",2087,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-14
"3872",2087,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-14
"3873",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3874",2087,"playorpass - Version 2",-150,-1.5,-1,1,1,"A",1,2015-10-14
"3875",2087,"playorpass - Version 2",-250,-2.5,-1,1,1,"A",1,2015-10-14
"3876",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3877",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3878",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3879",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3880",2087,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-14
"3881",2087,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-14
"3882",2087,"playorpass - Version 2",NA,0,0,NA,2,"C",3,2015-10-14
"3883",2087,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-14
"3884",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3885",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3886",2087,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-14
"3887",2087,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-14
"3888",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3889",2087,"playorpass - Version 2",-250,-2.5,-1,1,1,"A",1,2015-10-14
"3890",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3891",2087,"playorpass - Version 2",-200,-2,-1,1,1,"D",4,2015-10-14
"3892",2087,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-14
"3893",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3894",2087,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-14
"3896",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3897",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3898",2087,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-14
"3899",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3900",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3901",2087,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-14
"3902",2087,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-14
"3903",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3904",2087,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-14
"3905",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3906",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3907",2087,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-14
"3908",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3909",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3910",2087,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-14
"3911",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3912",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3913",2087,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-14
"3914",2087,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-14
"3915",2087,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-14
"3916",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3917",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3918",2087,"playorpass - Version 2",NA,0,0,NA,2,"A",1,2015-10-14
"3919",2087,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-14
"3920",2087,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-14
"3921",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3922",2087,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-14
"3923",2087,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-14
"3924",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3925",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3926",2087,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-14
"3927",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3928",2087,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-14
"3929",2087,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-14
"3930",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3931",2087,"playorpass - Version 2",-200,-2,-1,1,1,"D",4,2015-10-14
"3932",2087,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-14
"3933",2087,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-14
"3934",2087,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-14
"3935",2087,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-14
"3937",2088,"playorpass - Version 2",NA,0,0,3,2,"D",4,2015-10-15
"3938",2088,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-15
"3939",2088,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-15
"3940",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"3941",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"3942",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"3943",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"3944",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"3945",2088,"playorpass - Version 2",-50,-0.5,-1,1,1,"A",1,2015-10-15
"3946",2088,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-15
"3947",2088,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-15
"3948",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"3949",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"3950",2088,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-15
"3951",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"3952",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"3953",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"3954",2088,"playorpass - Version 2",-200,-2,-1,1,1,"A",1,2015-10-15
"3955",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"3956",2088,"playorpass - Version 2",NA,0,0,NA,2,"D",4,2015-10-15
"3957",2088,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-15
"3958",2088,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-15
"3959",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"3960",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"3961",2088,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-15
"3962",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"3963",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"3964",2088,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-15
"3965",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"3966",2088,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-15
"3967",2088,"playorpass - Version 2",-100,-1,-1,1,1,"A",1,2015-10-15
"3968",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"3969",2088,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-15
"3970",2088,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-15
"3971",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"3972",2088,"playorpass - Version 2",-150,-1.5,-1,1,1,"A",1,2015-10-15
"3973",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"3974",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"3975",2088,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-15
"3976",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"3978",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"3979",2088,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-15
"3980",2088,"playorpass - Version 2",-250,-2.5,-1,1,1,"A",1,2015-10-15
"3981",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"3982",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"3983",2088,"playorpass - Version 2",-200,-2,-1,1,1,"D",4,2015-10-15
"3984",2088,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-15
"3985",2088,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-15
"3986",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"3987",2088,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-15
"3988",2088,"playorpass - Version 2",-250,-2.5,-1,1,1,"A",1,2015-10-15
"3989",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"3990",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"3991",2088,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-15
"3992",2088,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-15
"3993",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"3994",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"3995",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"3996",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"3997",2088,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-15
"3998",2088,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-15
"3999",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"4000",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"4001",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"4002",2088,"playorpass - Version 2",-150,-1.5,-1,1,1,"A",1,2015-10-15
"4003",2088,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-15
"4004",2088,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-15
"4005",2088,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-15
"4006",2088,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-15
"4007",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"4008",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"4009",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"4010",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"4011",2088,"playorpass - Version 2",-100,-1,-1,1,1,"A",1,2015-10-15
"4012",2088,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-15
"4013",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"4014",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"4015",2088,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-15
"4016",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"4017",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"4019",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"4020",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"4021",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"4022",2088,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-15
"4023",2088,"playorpass - Version 2",-200,-2,-1,1,1,"D",4,2015-10-15
"4024",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"4025",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"4026",2088,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-15
"4027",2088,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-15
"4028",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"4029",2088,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-15
"4030",2088,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-15
"4031",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"4032",2088,"playorpass - Version 2",-200,-2,-1,1,1,"A",1,2015-10-15
"4033",2088,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-15
"4034",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"4035",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"4036",2088,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-15
"4037",2088,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-15
"4038",2088,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-15
"4039",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
"4040",2088,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-15
