"","Subject","ExperimentName","absmoney1","rewlos","Srewlos","card.RESP","ydata","cardname","stim"
"4177",2084,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4178",2084,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4179",2084,"playorpass - Version 1",100,1,1,1,1,"B",2
"4180",2084,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4181",2084,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4183",2085,"playorpass - Version 1",NA,0,0,NA,2,"D",4
"4184",2085,"playorpass - Version 1",100,1,1,1,1,"A",1
"4185",2085,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4186",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4187",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4188",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4189",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4190",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4191",2085,"playorpass - Version 1",100,1,1,1,1,"A",1
"4192",2085,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"4193",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4194",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4195",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4196",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4197",2085,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4198",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4199",2085,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4200",2085,"playorpass - Version 1",100,1,1,1,1,"A",1
"4201",2085,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4202",2085,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4203",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4204",2085,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"4205",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4206",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4207",2085,"playorpass - Version 1",100,1,1,1,1,"A",1
"4208",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4209",2085,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4210",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4211",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4212",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4213",2085,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4214",2085,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4215",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4216",2085,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"4217",2085,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4218",2085,"playorpass - Version 1",100,1,1,1,1,"A",1
"4219",2085,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4220",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4221",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4222",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4224",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4225",2085,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4226",2085,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4227",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4228",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4229",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4230",2085,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"4231",2085,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4232",2085,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4233",2085,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"4234",2085,"playorpass - Version 1",100,1,1,1,1,"A",1
"4235",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4236",2085,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"4237",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4238",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4239",2085,"playorpass - Version 1",0,0,0,1,1,"C",3
"4240",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4241",2085,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4242",2085,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4243",2085,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"4244",2085,"playorpass - Version 1",100,1,1,1,1,"A",1
"4245",2085,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4246",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4247",2085,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4248",2085,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"4249",2085,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"4250",2085,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4251",2085,"playorpass - Version 1",0,0,0,1,1,"C",3
"4252",2085,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4253",2085,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4254",2085,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"4255",2085,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4256",2085,"playorpass - Version 1",0,0,0,1,1,"C",3
"4257",2085,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4258",2085,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4259",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4260",2085,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4261",2085,"playorpass - Version 1",NA,0,0,NA,2,"C",3
"4262",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4263",2085,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4265",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4266",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4267",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4268",2085,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4269",2085,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4270",2085,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4271",2085,"playorpass - Version 1",0,0,0,1,1,"C",3
"4272",2085,"playorpass - Version 1",100,1,1,1,1,"A",1
"4273",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4274",2085,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"4275",2085,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"4276",2085,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4277",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4278",2085,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"4279",2085,"playorpass - Version 1",0,0,0,1,1,"C",3
"4280",2085,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4281",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4282",2085,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4283",2085,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"4284",2085,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4285",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4286",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4287",2085,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4288",2085,"playorpass - Version 1",100,1,1,1,1,"A",1
"4289",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4290",2085,"playorpass - Version 1",NA,0,0,NA,2,"A",1
"4291",2085,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4292",2085,"playorpass - Version 1",NA,0,0,NA,2,"B",2
"4293",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4294",2085,"playorpass - Version 1",100,1,1,1,1,"A",1
"4295",2085,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"4296",2085,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4297",2085,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4298",2085,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4299",2085,"playorpass - Version 1",100,1,1,1,1,"A",1
"4300",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4301",2085,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4302",2085,"playorpass - Version 1",100,1,1,1,1,"B",2
"4303",2085,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"4304",2085,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4429",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4430",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4431",2087,"playorpass - Version 1",100,1,1,1,1,"A",1
"4432",2087,"playorpass - Version 1",100,1,1,1,1,"B",2
"4433",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4434",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4435",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4436",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4437",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4438",2087,"playorpass - Version 1",100,1,1,1,1,"A",1
"4439",2087,"playorpass - Version 1",0,0,0,1,1,"C",3
"4440",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4441",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4442",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4443",2087,"playorpass - Version 1",100,1,1,1,1,"B",2
"4444",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4445",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4446",2087,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"4447",2087,"playorpass - Version 1",100,1,1,1,1,"B",2
"4448",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4449",2087,"playorpass - Version 1",0,0,0,1,1,"C",3
"4450",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4451",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4452",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4453",2087,"playorpass - Version 1",100,1,1,1,1,"A",1
"4454",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4455",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4456",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4457",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4458",2087,"playorpass - Version 1",0,0,0,1,1,"C",3
"4459",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4460",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4461",2087,"playorpass - Version 1",0,0,0,1,1,"C",3
"4462",2087,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"4463",2087,"playorpass - Version 1",100,1,1,1,1,"B",2
"4464",2087,"playorpass - Version 1",100,1,1,1,1,"A",1
"4465",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4466",2087,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"4467",2087,"playorpass - Version 1",0,0,0,1,1,"C",3
"4468",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4470",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4471",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4472",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4473",2087,"playorpass - Version 1",100,1,1,1,1,"B",2
"4474",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4475",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4476",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4477",2087,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"4478",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4479",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4480",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4481",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4482",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4483",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4484",2087,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"4485",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4486",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4487",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4488",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4489",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4490",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4491",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4492",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4493",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4494",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4495",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4496",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4497",2087,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"4498",2087,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"4499",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4500",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4501",2087,"playorpass - Version 1",100,1,1,1,1,"B",2
"4502",2087,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4503",2087,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"4504",2087,"playorpass - Version 1",100,1,1,1,1,"A",1
"4505",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4506",2087,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"4507",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4508",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4509",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4511",2087,"playorpass - Version 1",100,1,1,1,1,"B",2
"4512",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4513",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4514",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4515",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4516",2087,"playorpass - Version 1",0,0,0,1,1,"C",3
"4517",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4518",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4519",2087,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4520",2087,"playorpass - Version 1",100,1,1,1,1,"B",2
"4521",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4522",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4523",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4524",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4525",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4526",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4527",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4528",2087,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4529",2087,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4530",2087,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"4531",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4532",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4533",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4534",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4535",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4536",2087,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"4537",2087,"playorpass - Version 1",0,0,0,1,1,"C",3
"4538",2087,"playorpass - Version 1",100,1,1,1,1,"B",2
"4539",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4540",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4541",2087,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"4542",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4543",2087,"playorpass - Version 1",0,0,0,1,1,"C",3
"4544",2087,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4545",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4546",2087,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"4547",2087,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4548",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4549",2087,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4550",2087,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4552",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4553",2088,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4554",2088,"playorpass - Version 1",100,1,1,1,1,"A",1
"4555",2088,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4556",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4557",2088,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4558",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4559",2088,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4560",2088,"playorpass - Version 1",100,1,1,1,1,"A",1
"4561",2088,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4562",2088,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4563",2088,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4564",2088,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4565",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4566",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4567",2088,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4568",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4569",2088,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"4570",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4571",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4572",2088,"playorpass - Version 1",0,0,0,1,1,"C",3
"4573",2088,"playorpass - Version 1",100,1,1,1,1,"A",1
"4574",2088,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4575",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4576",2088,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"4577",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4578",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4579",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4580",2088,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4581",2088,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4582",2088,"playorpass - Version 1",100,1,1,1,1,"A",1
"4583",2088,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4584",2088,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4585",2088,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"4586",2088,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4587",2088,"playorpass - Version 1",100,1,1,1,1,"A",1
"4588",2088,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4589",2088,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4590",2088,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4591",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4593",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4594",2088,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4595",2088,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"4596",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4597",2088,"playorpass - Version 1",0,0,0,1,1,"C",3
"4598",2088,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4599",2088,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"4600",2088,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4601",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4602",2088,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4603",2088,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4604",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4605",2088,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"4606",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4607",2088,"playorpass - Version 1",0,0,0,1,1,"C",3
"4608",2088,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4609",2088,"playorpass - Version 1",0,0,0,1,1,"C",3
"4610",2088,"playorpass - Version 1",0,0,0,1,1,"C",3
"4611",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4612",2088,"playorpass - Version 1",100,1,1,1,1,"A",1
"4613",2088,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"4614",2088,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"4615",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4616",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4617",2088,"playorpass - Version 1",100,1,1,1,1,"A",1
"4618",2088,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"4619",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4620",2088,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4621",2088,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"4622",2088,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4623",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4624",2088,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"4625",2088,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"4626",2088,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"4627",2088,"playorpass - Version 1",100,1,1,1,1,"A",1
"4628",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4629",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4630",2088,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4631",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4632",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4634",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4635",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4636",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4637",2088,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4638",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4639",2088,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4640",2088,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4641",2088,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4642",2088,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"4643",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4644",2088,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"4645",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4646",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4647",2088,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"4648",2088,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"4649",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4650",2088,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"4651",2088,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4652",2088,"playorpass - Version 1",0,0,0,1,1,"C",3
"4653",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4654",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4655",2088,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"4656",2088,"playorpass - Version 1",100,1,1,1,1,"A",1
"4657",2088,"playorpass - Version 1",100,1,1,1,1,"A",1
"4658",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4659",2088,"playorpass - Version 1",100,1,1,1,1,"A",1
"4660",2088,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4661",2088,"playorpass - Version 1",100,1,1,1,1,"B",2
"4662",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4663",2088,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4664",2088,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4665",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4666",2088,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4667",2088,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4668",2088,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"4669",2088,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4670",2088,"playorpass - Version 1",NA,0,0,3,2,"D",4
"4671",2088,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4672",2088,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4673",2088,"playorpass - Version 1",NA,0,0,3,2,"B",2
"4675",2089,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4676",2089,"playorpass - Version 1",100,1,1,1,1,"A",1
"4677",2089,"playorpass - Version 1",100,1,1,1,1,"A",1
"4678",2089,"playorpass - Version 1",100,1,1,1,1,"B",2
"4679",2089,"playorpass - Version 1",100,1,1,1,1,"B",2
"4680",2089,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4681",2089,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4682",2089,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4683",2089,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"4684",2089,"playorpass - Version 1",100,1,1,1,1,"A",1
"4685",2089,"playorpass - Version 1",0,0,0,1,1,"C",3
"4686",2089,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4687",2089,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4688",2089,"playorpass - Version 1",100,1,1,1,1,"B",2
"4689",2089,"playorpass - Version 1",100,1,1,1,1,"B",2
"4690",2089,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4691",2089,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4692",2089,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"4693",2089,"playorpass - Version 1",100,1,1,1,1,"B",2
"4694",2089,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4695",2089,"playorpass - Version 1",0,0,0,1,1,"C",3
"4696",2089,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4697",2089,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"4698",2089,"playorpass - Version 1",100,1,1,1,1,"B",2
"4699",2089,"playorpass - Version 1",100,1,1,1,1,"A",1
"4700",2089,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4701",2089,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4702",2089,"playorpass - Version 1",100,1,1,1,1,"B",2
"4703",2089,"playorpass - Version 1",100,1,1,1,1,"B",2
"4704",2089,"playorpass - Version 1",0,0,0,1,1,"C",3
"4705",2089,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4706",2089,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4707",2089,"playorpass - Version 1",NA,0,0,3,2,"C",3
"4708",2089,"playorpass - Version 1",NA,0,0,3,2,"A",1
"4709",2089,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"4710",2089,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"4711",2089,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"4712",2089,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"4713",2089,"playorpass - Version 1",50,0.5,1,1,1,"C",3
