"","Subject","ExperimentName","SocReward1","rewlos3","Srewlos3","card.RESP","ydata","cardname","stim"
"99951",7003,"BD Social Play or Pass Sad","MC02_Hap_075%.jpg",7.5,1,1,1,"A",3
"99961",7003,"BD Social Play or Pass Sad","MC06_Hap_025%.jpg",2.5,1,1,1,"A",3
"99971",7003,"BD Social Play or Pass Sad","MC06_Sad_100%.jpg",10,-1,1,1,"B",1
"99981",7003,"BD Social Play or Pass Sad","MC06_Sad_450%.jpg",45,-1,1,1,"D",2
"99991",7003,"BD Social Play or Pass Sad","MC04_Sad_150%.jpg",15,-1,1,1,"B",1
"100001",7003,"BD Social Play or Pass Sad","MC02_Hap_075%.jpg",7.5,1,1,1,"C",4
"100011",7003,"BD Social Play or Pass Sad","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"100021",7003,"BD Social Play or Pass Sad","MC04_Hap_025%.jpg",2.5,1,1,1,"A",3
"100031",7003,"BD Social Play or Pass Sad","MC10_Hap_150%.jpg",15,1,1,1,"D",2
"100051",7003,"BD Social Play or Pass Sad","MC09_Sad_125%.jpg",12.5,-1,1,1,"C",4
"100061",7003,"BD Social Play or Pass Sad","MC07_Hap_150%.jpg",15,1,1,1,"D",2
"100071",7003,"BD Social Play or Pass Sad","MC05_Hap_150%.jpg",15,1,1,1,"B",1
"100081",7003,"BD Social Play or Pass Sad","MC05_Hap_150%.jpg",15,1,1,1,"D",2
"100091",7003,"BD Social Play or Pass Sad","MC02_Hap_075%.jpg",7.5,1,1,1,"A",3
"100101",7003,"BD Social Play or Pass Sad","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"100111",7003,"BD Social Play or Pass Sad","MC02_Sad_150%.jpg",15,-1,1,1,"B",1
"100121",7003,"BD Social Play or Pass Sad",NA,0,0,3,2,"A",3
"100131",7003,"BD Social Play or Pass Sad",NA,0,0,3,2,"C",4
"100141",7003,"BD Social Play or Pass Sad","MC02_Hap_150%.jpg",15,1,1,1,"B",1
"100151",7003,"BD Social Play or Pass Sad","MC04_Sad_100%.jpg",10,-1,1,1,"B",1
"100161",7003,"BD Social Play or Pass Sad","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"100171",7003,"BD Social Play or Pass Sad","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"100181",7003,"BD Social Play or Pass Sad","MC04_Sad_450%.jpg",45,-1,1,1,"D",2
"100191",7003,"BD Social Play or Pass Sad","MC01_Sad_025%.jpg",2.5,-1,1,1,"A",3
"100201",7003,"BD Social Play or Pass Sad","MC10_Sad_025%.jpg",2.5,-1,1,1,"A",3
"100211",7003,"BD Social Play or Pass Sad","MC01_Hap_075%.jpg",7.5,1,1,1,"A",3
"100221",7003,"BD Social Play or Pass Sad","MC05_Hap_075%.jpg",7.5,1,1,1,"A",3
"100231",7003,"BD Social Play or Pass Sad","MC05_Hap_150%.jpg",15,1,1,1,"D",2
"100241",7003,"BD Social Play or Pass Sad","MC01_Sad_075%.jpg",7.5,-1,1,1,"B",1
"100251",7003,"BD Social Play or Pass Sad","MC05_Hap_150%.jpg",15,1,1,1,"B",1
"100261",7003,"BD Social Play or Pass Sad","MC07_Hap_075%.jpg",7.5,1,1,1,"C",4
"100271",7003,"BD Social Play or Pass Sad","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"100281",7003,"BD Social Play or Pass Sad","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"100291",7003,"BD Social Play or Pass Sad",NA,0,0,3,2,"B",1
"100301",7003,"BD Social Play or Pass Sad","MC06_Sad_125%.jpg",12.5,-1,1,1,"B",1
"100311",7003,"BD Social Play or Pass Sad","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"100321",7003,"BD Social Play or Pass Sad","MC08_Hap_075%.jpg",7.5,1,1,1,"A",3
"100331",7003,"BD Social Play or Pass Sad",NA,0,0,3,2,"A",3
"100341",7003,"BD Social Play or Pass Sad","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"100351",7003,"BD Social Play or Pass Sad",NA,0,0,3,2,"C",4
"100361",7003,"BD Social Play or Pass Sad","MC07_Hap_150%.jpg",15,1,1,1,"D",2
"100371",7003,"BD Social Play or Pass Sad","MC07_Sad_025%.jpg",2.5,-1,1,1,"A",3
"100381",7003,"BD Social Play or Pass Sad","MC06_Sad_050%.jpg",5,-1,1,1,"B",1
"100391",7003,"BD Social Play or Pass Sad","MC04_Hap_150%.jpg",15,1,1,1,"B",1
"100401",7003,"BD Social Play or Pass Sad","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"100411",7003,"BD Social Play or Pass Sad","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"100421",7003,"BD Social Play or Pass Sad","MC07_Sad_025%.jpg",2.5,-1,1,1,"A",3
"100431",7003,"BD Social Play or Pass Sad","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"100441",7003,"BD Social Play or Pass Sad","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"100461",7003,"BD Social Play or Pass Sad",NA,0,0,3,2,"D",2
"100471",7003,"BD Social Play or Pass Sad","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"100481",7003,"BD Social Play or Pass Sad","MC04_Sad_450%.jpg",45,-1,1,1,"D",2
"100491",7003,"BD Social Play or Pass Sad","MC10_Hap_150%.jpg",15,1,1,1,"B",1
"100501",7003,"BD Social Play or Pass Sad","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"100511",7003,"BD Social Play or Pass Sad","MC09_Hap_075%.jpg",7.5,1,1,1,"A",3
"100521",7003,"BD Social Play or Pass Sad","MC09_Hap_025%.jpg",2.5,1,1,1,"A",3
"100531",7003,"BD Social Play or Pass Sad","MC02_Hap_150%.jpg",15,1,1,1,"B",1
"100541",7003,"BD Social Play or Pass Sad","MC04_Hap_075%.jpg",7.5,1,1,1,"A",3
"100551",7003,"BD Social Play or Pass Sad","MC09_Hap_150%.jpg",15,1,1,1,"D",2
"100561",7003,"BD Social Play or Pass Sad","MC03_Sad_125%.jpg",12.5,-1,1,1,"B",1
"100571",7003,"BD Social Play or Pass Sad","MC04_Hap_150%.jpg",15,1,1,1,"D",2
"100581",7003,"BD Social Play or Pass Sad","MC06_Sad_125%.jpg",12.5,-1,1,1,"C",4
"100591",7003,"BD Social Play or Pass Sad","MC01_Hap_150%.jpg",15,1,1,1,"B",1
"100601",7003,"BD Social Play or Pass Sad","MC08_Hap_075%.jpg",7.5,1,1,1,"A",3
"100611",7003,"BD Social Play or Pass Sad","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"100621",7003,"BD Social Play or Pass Sad","MC09_Hap_150%.jpg",15,1,1,1,"D",2
"100631",7003,"BD Social Play or Pass Sad","MC07_Hap_075%.jpg",7.5,1,1,1,"A",3
"100641",7003,"BD Social Play or Pass Sad","MC10_Hap_025%.jpg",2.5,1,1,1,"A",3
"100651",7003,"BD Social Play or Pass Sad","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"100661",7003,"BD Social Play or Pass Sad","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"100671",7003,"BD Social Play or Pass Sad","MC02_Hap_075%.jpg",7.5,1,1,1,"C",4
"100681",7003,"BD Social Play or Pass Sad","MC01_Sad_150%.jpg",15,-1,1,1,"B",1
"100691",7003,"BD Social Play or Pass Sad","MC02_Hap_150%.jpg",15,1,1,1,"B",1
"100701",7003,"BD Social Play or Pass Sad","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"100711",7003,"BD Social Play or Pass Sad","MC05_Sad_075%.jpg",7.5,-1,1,1,"B",1
"100721",7003,"BD Social Play or Pass Sad","MC06_Sad_025%.jpg",2.5,-1,1,1,"A",3
"100731",7003,"BD Social Play or Pass Sad","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"100741",7003,"BD Social Play or Pass Sad","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"100751",7003,"BD Social Play or Pass Sad",NA,0,0,3,2,"B",1
"100761",7003,"BD Social Play or Pass Sad",NA,0,0,3,2,"A",3
"100771",7003,"BD Social Play or Pass Sad","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"100781",7003,"BD Social Play or Pass Sad","MC09_Hap_025%.jpg",2.5,1,1,1,"A",3
"100791",7003,"BD Social Play or Pass Sad","MC02_Hap_075%.jpg",7.5,1,1,1,"A",3
"100801",7003,"BD Social Play or Pass Sad","MC09_Sad_100%.jpg",10,-1,1,1,"B",1
"100811",7003,"BD Social Play or Pass Sad","MC07_Hap_075%.jpg",7.5,1,1,1,"C",4
"100821",7003,"BD Social Play or Pass Sad","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"100831",7003,"BD Social Play or Pass Sad","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"100841",7003,"BD Social Play or Pass Sad","MC06_Sad_050%.jpg",5,-1,1,1,"B",1
"100851",7003,"BD Social Play or Pass Sad","MC10_Hap_150%.jpg",15,1,1,1,"D",2
"247",7004,"AB Social Play or Pass Angry","MC07_Hap_075%.jpg",7.5,1,1,1,"C",3
"248",7004,"AB Social Play or Pass Angry",NA,0,0,NA,2,"B",2
"249",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"B",2
"250",7004,"AB Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"251",7004,"AB Social Play or Pass Angry","MC01_Hap_075%.jpg",7.5,1,1,1,"D",4
"252",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"253",7004,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"254",7004,"AB Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"A",1
"255",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"B",2
"256",7004,"AB Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"B",2
"257",7004,"AB Social Play or Pass Angry","MC02_Hap_150%.jpg",15,1,1,1,"A",1
"258",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"259",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"260",7004,"AB Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"D",4
"261",7004,"AB Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"262",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"263",7004,"AB Social Play or Pass Angry","MC03_Hap_025%.jpg",2.5,1,1,1,"C",3
"264",7004,"AB Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"B",2
"265",7004,"AB Social Play or Pass Angry","MC04_Hap_075%.jpg",7.5,1,1,1,"D",4
"266",7004,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"267",7004,"AB Social Play or Pass Angry","MC08_Ang_050%.jpg",5,-1,1,1,"A",1
"268",7004,"AB Social Play or Pass Angry","MC10_Hap_150%.jpg",15,1,1,1,"B",2
"269",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"270",7004,"AB Social Play or Pass Angry","MC04_Hap_075%.jpg",7.5,1,1,1,"D",4
"271",7004,"AB Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"272",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"273",7004,"AB Social Play or Pass Angry","MC09_Hap_025%.jpg",2.5,1,1,1,"C",3
"274",7004,"AB Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"275",7004,"AB Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"D",4
"276",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"277",7004,"AB Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"278",7004,"AB Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"A",1
"279",7004,"AB Social Play or Pass Angry","MC09_Ang_125%.jpg",12.5,-1,1,1,"A",1
"280",7004,"AB Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"B",2
"281",7004,"AB Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"282",7004,"AB Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"B",2
"283",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"284",7004,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"285",7004,"AB Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"A",1
"286",7004,"AB Social Play or Pass Angry","MC09_Ang_125%.jpg",12.5,-1,1,1,"D",4
"288",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"289",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"D",4
"290",7004,"AB Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"B",2
"291",7004,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"D",4
"292",7004,"AB Social Play or Pass Angry","MC01_Ang_075%.jpg",7.5,-1,1,1,"A",1
"293",7004,"AB Social Play or Pass Angry","MC04_Hap_025%.jpg",2.5,1,1,1,"C",3
"294",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"B",2
"295",7004,"AB Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"A",1
"296",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"297",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"B",2
"298",7004,"AB Social Play or Pass Angry","MC06_Ang_450%.jpg",45,-1,1,1,"B",2
"299",7004,"AB Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"C",3
"300",7004,"AB Social Play or Pass Angry","MC06_Hap_075%.jpg",7.5,1,1,1,"D",4
"301",7004,"AB Social Play or Pass Angry","MC07_Hap_075%.jpg",7.5,1,1,1,"D",4
"302",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"303",7004,"AB Social Play or Pass Angry","MC06_Ang_100%.jpg",10,-1,1,1,"A",1
"304",7004,"AB Social Play or Pass Angry","MC04_Ang_150%.jpg",15,-1,1,1,"A",1
"305",7004,"AB Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"A",1
"306",7004,"AB Social Play or Pass Angry","MC06_Hap_075%.jpg",7.5,1,1,1,"D",4
"307",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"B",2
"308",7004,"AB Social Play or Pass Angry","MC10_Hap_150%.jpg",15,1,1,1,"B",2
"309",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"310",7004,"AB Social Play or Pass Angry","MC06_Hap_025%.jpg",2.5,1,1,1,"C",3
"311",7004,"AB Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"312",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"B",2
"313",7004,"AB Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"314",7004,"AB Social Play or Pass Angry","MC06_Hap_075%.jpg",7.5,1,1,1,"D",4
"315",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"316",7004,"AB Social Play or Pass Angry","MC02_Ang_150%.jpg",15,-1,1,1,"A",1
"317",7004,"AB Social Play or Pass Angry","MC04_Hap_025%.jpg",2.5,1,1,1,"C",3
"318",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"319",7004,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"D",4
"320",7004,"AB Social Play or Pass Angry","MC02_Hap_150%.jpg",15,1,1,1,"A",1
"321",7004,"AB Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"B",2
"322",7004,"AB Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"B",2
"323",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"324",7004,"AB Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"C",3
"325",7004,"AB Social Play or Pass Angry","MC04_Ang_100%.jpg",10,-1,1,1,"A",1
"326",7004,"AB Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"327",7004,"AB Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"329",7004,"AB Social Play or Pass Angry","MC06_Ang_125%.jpg",12.5,-1,1,1,"D",4
"330",7004,"AB Social Play or Pass Angry","MC01_Ang_025%.jpg",2.5,-1,1,1,"C",3
"331",7004,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"D",4
"332",7004,"AB Social Play or Pass Angry","MC04_Ang_450%.jpg",45,-1,1,1,"B",2
"333",7004,"AB Social Play or Pass Angry","MC10_Ang_025%.jpg",2.5,-1,1,1,"C",3
"334",7004,"AB Social Play or Pass Angry","MC01_Ang_075%.jpg",7.5,-1,1,1,"A",1
"335",7004,"AB Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"A",1
"336",7004,"AB Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"B",2
"337",7004,"AB Social Play or Pass Angry","MC06_Ang_125%.jpg",12.5,-1,1,1,"A",1
"338",7004,"AB Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"339",7004,"AB Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"B",2
"340",7004,"AB Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"D",4
"341",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"342",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"B",2
"343",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"344",7004,"AB Social Play or Pass Angry","MC01_Hap_075%.jpg",7.5,1,1,1,"C",3
"345",7004,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"D",4
"346",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"347",7004,"AB Social Play or Pass Angry","MC06_Ang_050%.jpg",5,-1,1,1,"A",1
"348",7004,"AB Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"349",7004,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"350",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"351",7004,"AB Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"B",2
"352",7004,"AB Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"353",7004,"AB Social Play or Pass Angry","MC07_Hap_075%.jpg",7.5,1,1,1,"D",4
"354",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"B",2
"355",7004,"AB Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"A",1
"356",7004,"AB Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"357",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"358",7004,"AB Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"B",2
"359",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"360",7004,"AB Social Play or Pass Angry","MC08_Hap_075%.jpg",7.5,1,1,1,"C",3
"361",7004,"AB Social Play or Pass Angry","MC10_Hap_150%.jpg",15,1,1,1,"A",1
"362",7004,"AB Social Play or Pass Angry","MC02_Hap_150%.jpg",15,1,1,1,"A",1
"363",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"B",2
"364",7004,"AB Social Play or Pass Angry","MC07_Ang_025%.jpg",2.5,-1,1,1,"C",3
"365",7004,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"366",7004,"AB Social Play or Pass Angry","MC10_Hap_075%.jpg",7.5,1,1,1,"D",4
"367",7004,"AB Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"B",2
"368",7004,"AB Social Play or Pass Angry","MC08_Ang_125%.jpg",12.5,-1,1,1,"D",4
"370",7005,"AB Social Play or Pass Angry","MC07_Hap_075%.jpg",7.5,1,1,1,"C",3
"371",7005,"AB Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"B",2
"372",7005,"AB Social Play or Pass Angry",NA,0,0,NA,2,"B",2
"373",7005,"AB Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"374",7005,"AB Social Play or Pass Angry","MC01_Hap_075%.jpg",7.5,1,1,1,"D",4
"375",7005,"AB Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"A",1
"376",7005,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"377",7005,"AB Social Play or Pass Angry","MC02_Hap_150%.jpg",15,1,1,1,"A",1
"378",7005,"AB Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"B",2
"379",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"B",2
"380",7005,"AB Social Play or Pass Angry","MC08_Ang_050%.jpg",5,-1,1,1,"A",1
"381",7005,"AB Social Play or Pass Angry","MC03_Hap_025%.jpg",2.5,1,1,1,"C",3
"382",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"383",7005,"AB Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"D",4
"384",7005,"AB Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"385",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"386",7005,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"387",7005,"AB Social Play or Pass Angry","MC10_Hap_150%.jpg",15,1,1,1,"B",2
"388",7005,"AB Social Play or Pass Angry","MC04_Hap_075%.jpg",7.5,1,1,1,"D",4
"389",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"390",7005,"AB Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"A",1
"391",7005,"AB Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"392",7005,"AB Social Play or Pass Angry","MC09_Ang_125%.jpg",12.5,-1,1,1,"A",1
"393",7005,"AB Social Play or Pass Angry","MC04_Hap_075%.jpg",7.5,1,1,1,"D",4
"394",7005,"AB Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"395",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"396",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"397",7005,"AB Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"398",7005,"AB Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"D",4
"399",7005,"AB Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"A",1
"400",7005,"AB Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"B",2
"401",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"402",7005,"AB Social Play or Pass Angry","MC01_Ang_075%.jpg",7.5,-1,1,1,"A",1
"403",7005,"AB Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"B",2
"404",7005,"AB Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"405",7005,"AB Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"B",2
"406",7005,"AB Social Play or Pass Angry","MC09_Hap_025%.jpg",2.5,1,1,1,"C",3
"407",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"408",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"409",7005,"AB Social Play or Pass Angry","MC09_Ang_125%.jpg",12.5,-1,1,1,"D",4
"411",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"412",7005,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"D",4
"413",7005,"AB Social Play or Pass Angry","MC06_Ang_450%.jpg",45,-1,1,1,"B",2
"414",7005,"AB Social Play or Pass Angry","MC06_Hap_075%.jpg",7.5,1,1,1,"D",4
"415",7005,"AB Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"A",1
"416",7005,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"417",7005,"AB Social Play or Pass Angry","MC10_Hap_150%.jpg",15,1,1,1,"B",2
"418",7005,"AB Social Play or Pass Angry","MC06_Ang_100%.jpg",10,-1,1,1,"A",1
"419",7005,"AB Social Play or Pass Angry","MC04_Hap_025%.jpg",2.5,1,1,1,"C",3
"420",7005,"AB Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"421",7005,"AB Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"B",2
"422",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"423",7005,"AB Social Play or Pass Angry","MC07_Hap_075%.jpg",7.5,1,1,1,"D",4
"424",7005,"AB Social Play or Pass Angry","MC06_Hap_075%.jpg",7.5,1,1,1,"D",4
"425",7005,"AB Social Play or Pass Angry","MC04_Ang_150%.jpg",15,-1,1,1,"A",1
"426",7005,"AB Social Play or Pass Angry",NA,0,0,NA,2,"A",1
"427",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"428",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"429",7005,"AB Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"430",7005,"AB Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"B",2
"431",7005,"AB Social Play or Pass Angry","MC04_Ang_450%.jpg",45,-1,1,1,"B",2
"432",7005,"AB Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"C",3
"433",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"434",7005,"AB Social Play or Pass Angry","MC06_Hap_075%.jpg",7.5,1,1,1,"D",4
"435",7005,"AB Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"B",2
"436",7005,"AB Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"B",2
"437",7005,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"D",4
"438",7005,"AB Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"A",1
"439",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"440",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"441",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"442",7005,"AB Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"443",7005,"AB Social Play or Pass Angry","MC02_Ang_150%.jpg",15,-1,1,1,"A",1
"444",7005,"AB Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"B",2
"445",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"B",2
"446",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"447",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"448",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"A",1
"449",7005,"AB Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"450",7005,"AB Social Play or Pass Angry","MC06_Ang_125%.jpg",12.5,-1,1,1,"D",4
"452",7005,"AB Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"D",4
"453",7005,"AB Social Play or Pass Angry",NA,0,0,3,2,"C",3
"454",7005,"AB Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
