"","Subject","ExperimentName","absmoney1","rewlos","Srewlos","card.RESP","ydata","cardname","stim"
"17361",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"17371",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"17381",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17391",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17401",7027,"playorpass - Version 2",100,1,1,1,1,"B",1
"17411",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"17421",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17431",7027,"playorpass - Version 2",0,0,0,1,1,"A",3
"17441",7027,"playorpass - Version 2",NA,0,0,3,2,"B",1
"17451",7027,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"17461",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"17471",7027,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"17481",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17491",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17501",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"17511",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"17521",7027,"playorpass - Version 2",0,0,0,1,1,"A",3
"17531",7027,"playorpass - Version 2",NA,0,0,3,2,"B",1
"17541",7027,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"17551",7027,"playorpass - Version 2",0,0,0,1,1,"A",3
"17561",7027,"playorpass - Version 2",NA,0,0,3,2,"B",1
"17571",7027,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"17581",7027,"playorpass - Version 2",100,1,1,1,1,"B",1
"17591",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17601",7027,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"17611",7027,"playorpass - Version 2",0,0,0,1,1,"A",3
"17621",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"17641",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17651",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"17661",7027,"playorpass - Version 2",NA,0,0,3,2,"B",1
"17671",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"17681",7027,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"17691",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17701",7027,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"17711",7027,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"17721",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17731",7027,"playorpass - Version 2",NA,0,0,3,2,"B",1
"17741",7027,"playorpass - Version 2",100,1,1,1,1,"B",1
"17751",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17761",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"17771",7027,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"17781",7027,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"17791",7027,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"17801",7027,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"17811",7027,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"17821",7027,"playorpass - Version 2",NA,0,0,3,2,"D",2
"17831",7027,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"17841",7027,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"17851",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17861",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17871",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"17881",7027,"playorpass - Version 2",100,1,1,1,1,"B",1
"17891",7027,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"17901",7027,"playorpass - Version 2",NA,0,0,3,2,"D",2
"17911",7027,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"17921",7027,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"17931",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17941",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"17951",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"17961",7027,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"17971",7027,"playorpass - Version 2",100,1,1,1,1,"B",1
"17981",7027,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"17991",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"18001",7027,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"18011",7027,"playorpass - Version 2",0,0,0,1,1,"A",3
"18021",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"18031",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"18051",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"18061",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"18071",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"18081",7027,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"18091",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"18101",7027,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"18111",7027,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"18121",7027,"playorpass - Version 2",100,1,1,1,1,"B",1
"18131",7027,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"18141",7027,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"18151",7027,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"18161",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"18171",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"18181",7027,"playorpass - Version 2",-50,-0.5,-1,1,1,"B",1
"18191",7027,"playorpass - Version 2",0,0,0,1,1,"A",3
"18201",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"18211",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"18221",7027,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"18231",7027,"playorpass - Version 2",0,0,0,1,1,"A",3
"18241",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"18251",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"18261",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"18271",7027,"playorpass - Version 2",100,1,1,1,1,"B",1
"18281",7027,"playorpass - Version 2",100,1,1,1,1,"B",1
"18291",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"18301",7027,"playorpass - Version 2",100,1,1,1,1,"B",1
"18311",7027,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"18321",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"18331",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"18341",7027,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"18351",7027,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"18361",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"18371",7027,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"18381",7027,"playorpass - Version 2",0,0,0,1,1,"A",3
"18391",7027,"playorpass - Version 2",100,1,1,1,1,"B",1
"18401",7027,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"18411",7027,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"18421",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"18431",7027,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"18441",7027,"playorpass - Version 2",100,1,1,1,1,"D",2
"1600",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1601",7028,"playorpass - Version 1",NA,0,0,3,2,"A",1
"1602",7028,"playorpass - Version 1",100,1,1,1,1,"A",1
"1603",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1604",7028,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1605",7028,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"1606",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1607",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1608",7028,"playorpass - Version 1",100,1,1,1,1,"A",1
"1609",7028,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"1610",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1611",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1612",7028,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"1613",7028,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1614",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1615",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1616",7028,"playorpass - Version 1",NA,0,0,3,2,"D",4
"1617",7028,"playorpass - Version 1",100,1,1,1,1,"A",1
"1618",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1619",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1620",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1621",7028,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"1622",7028,"playorpass - Version 1",0,0,0,1,1,"C",3
"1623",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1624",7028,"playorpass - Version 1",NA,0,0,3,2,"A",1
"1625",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1626",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1627",7028,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1628",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1629",7028,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"1630",7028,"playorpass - Version 1",NA,0,0,3,2,"A",1
"1631",7028,"playorpass - Version 1",0,0,0,1,1,"C",3
"1632",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1633",7028,"playorpass - Version 1",100,1,1,1,1,"A",1
"1634",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1635",7028,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"1636",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1637",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1638",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1639",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1641",7028,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"1642",7028,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1643",7028,"playorpass - Version 1",100,1,1,1,1,"A",1
"1644",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1645",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1646",7028,"playorpass - Version 1",NA,0,0,3,2,"D",4
"1647",7028,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"1648",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1649",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1650",7028,"playorpass - Version 1",NA,0,0,3,2,"A",1
"1651",7028,"playorpass - Version 1",NA,0,0,3,2,"A",1
"1652",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1653",7028,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"1654",7028,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1655",7028,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"1656",7028,"playorpass - Version 1",0,0,0,1,1,"C",3
"1657",7028,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"1658",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1659",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1660",7028,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"1661",7028,"playorpass - Version 1",NA,0,0,3,2,"A",1
"1662",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1663",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1664",7028,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1665",7028,"playorpass - Version 1",100,1,1,1,1,"A",1
"1666",7028,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"1667",7028,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1668",7028,"playorpass - Version 1",0,0,0,1,1,"C",3
"1669",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1670",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1671",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1672",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1673",7028,"playorpass - Version 1",0,0,0,1,1,"C",3
"1674",7028,"playorpass - Version 1",NA,0,0,3,2,"A",1
"1675",7028,"playorpass - Version 1",NA,0,0,3,2,"A",1
"1676",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1677",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1678",7028,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"1679",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1680",7028,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1682",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1683",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1684",7028,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1685",7028,"playorpass - Version 1",NA,0,0,3,2,"A",1
"1686",7028,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"1687",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1688",7028,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"1689",7028,"playorpass - Version 1",100,1,1,1,1,"A",1
"1690",7028,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"1691",7028,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"1692",7028,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"1693",7028,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1694",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1695",7028,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"1696",7028,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"1697",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1698",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1699",7028,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"1700",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1701",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1702",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1703",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1704",7028,"playorpass - Version 1",100,1,1,1,1,"A",1
"1705",7028,"playorpass - Version 1",NA,0,0,3,2,"A",1
"1706",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1707",7028,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"1708",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1709",7028,"playorpass - Version 1",100,1,1,1,1,"B",2
"1710",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1711",7028,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"1712",7028,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"1713",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1714",7028,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1715",7028,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"1716",7028,"playorpass - Version 1",100,1,1,1,1,"A",1
"1717",7028,"playorpass - Version 1",NA,0,0,3,2,"D",4
"1718",7028,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1719",7028,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1720",7028,"playorpass - Version 1",100,1,1,1,1,"A",1
"1721",7028,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1846",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1847",7029,"playorpass - Version 2",100,1,1,1,1,"B",1
"1848",7029,"playorpass - Version 2",100,1,1,1,1,"B",1
"1849",7029,"playorpass - Version 2",NA,0,0,3,2,"D",2
"1850",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1851",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1852",7029,"playorpass - Version 2",NA,0,0,3,2,"C",4
"1853",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1854",7029,"playorpass - Version 2",-50,-0.5,-1,1,1,"B",1
"1855",7029,"playorpass - Version 2",100,1,1,1,1,"B",1
"1856",7029,"playorpass - Version 2",0,0,0,1,1,"A",3
"1857",7029,"playorpass - Version 2",NA,0,0,3,2,"C",4
"1858",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1859",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1860",7029,"playorpass - Version 2",NA,0,0,3,2,"D",2
"1861",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1862",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1863",7029,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"1864",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1865",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1866",7029,"playorpass - Version 2",NA,0,0,3,2,"A",3
"1867",7029,"playorpass - Version 2",100,1,1,1,1,"B",1
"1868",7029,"playorpass - Version 2",0,0,0,1,1,"A",3
"1869",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1870",7029,"playorpass - Version 2",NA,0,0,3,2,"B",1
"1871",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1872",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1873",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1874",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1875",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1876",7029,"playorpass - Version 2",NA,0,0,3,2,"B",1
"1877",7029,"playorpass - Version 2",0,0,0,1,1,"A",3
"1878",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1879",7029,"playorpass - Version 2",NA,0,0,3,2,"B",1
"1880",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1881",7029,"playorpass - Version 2",NA,0,0,3,2,"B",1
"1882",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1883",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1884",7029,"playorpass - Version 2",0,0,0,1,1,"A",3
"1885",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1887",7029,"playorpass - Version 2",NA,0,0,3,2,"C",4
"1888",7029,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"1889",7029,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"1890",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1891",7029,"playorpass - Version 2",0,0,0,1,1,"A",3
"1892",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1893",7029,"playorpass - Version 2",NA,0,0,3,2,"B",1
"1894",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1895",7029,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"1896",7029,"playorpass - Version 2",100,1,1,1,1,"B",1
"1897",7029,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"1898",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1899",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1900",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1901",7029,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"1902",7029,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"1903",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1904",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1905",7029,"playorpass - Version 2",NA,0,0,3,2,"D",2
"1906",7029,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"1907",7029,"playorpass - Version 2",100,1,1,1,1,"B",1
"1908",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1909",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1910",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1911",7029,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"1912",7029,"playorpass - Version 2",100,1,1,1,1,"B",1
"1913",7029,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"1914",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1915",7029,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"1916",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1917",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1918",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1919",7029,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"1920",7029,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"1921",7029,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"1922",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1923",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1924",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1925",7029,"playorpass - Version 2",NA,0,0,3,2,"D",2
"1926",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1928",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1929",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1930",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1931",7029,"playorpass - Version 2",100,1,1,1,1,"B",1
"1932",7029,"playorpass - Version 2",NA,0,0,3,2,"C",4
"1933",7029,"playorpass - Version 2",0,0,0,1,1,"A",3
"1934",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1935",7029,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"1936",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1937",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1938",7029,"playorpass - Version 2",-50,-0.5,-1,1,1,"B",1
"1939",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1940",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1941",7029,"playorpass - Version 2",NA,0,0,3,2,"B",1
"1942",7029,"playorpass - Version 2",NA,0,0,3,2,"A",3
"1943",7029,"playorpass - Version 2",NA,0,0,3,2,"C",4
"1944",7029,"playorpass - Version 2",NA,0,0,3,2,"D",2
"1945",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1946",7029,"playorpass - Version 2",0,0,0,1,1,"A",3
"1947",7029,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"1948",7029,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"1949",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1950",7029,"playorpass - Version 2",100,1,1,1,1,"B",1
"1951",7029,"playorpass - Version 2",100,1,1,1,1,"B",1
"1952",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1953",7029,"playorpass - Version 2",100,1,1,1,1,"B",1
"1954",7029,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"1955",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1956",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1957",7029,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"1958",7029,"playorpass - Version 2",0,0,0,1,1,"A",3
"1959",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1960",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1961",7029,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"1962",7029,"playorpass - Version 2",100,1,1,1,1,"B",1
"1963",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1964",7029,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"1965",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1966",7029,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"1967",7029,"playorpass - Version 2",100,1,1,1,1,"D",2
"1723",7030,"playorpass - Version 1",NA,0,0,NA,2,"D",4
"1724",7030,"playorpass - Version 1",100,1,1,1,1,"A",1
"1725",7030,"playorpass - Version 1",NA,0,0,3,2,"A",1
"1726",7030,"playorpass - Version 1",100,1,1,1,1,"B",2
"1727",7030,"playorpass - Version 1",100,1,1,1,1,"B",2
"1728",7030,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1729",7030,"playorpass - Version 1",NA,0,0,3,2,"D",4
"1730",7030,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"1731",7030,"playorpass - Version 1",100,1,1,1,1,"A",1
"1732",7030,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"1733",7030,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1734",7030,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1735",7030,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"1736",7030,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1737",7030,"playorpass - Version 1",100,1,1,1,1,"B",2
"1738",7030,"playorpass - Version 1",NA,0,0,3,2,"D",4
"1739",7030,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1740",7030,"playorpass - Version 1",100,1,1,1,1,"A",1
"1741",7030,"playorpass - Version 1",NA,0,0,3,2,"B",2
"1742",7030,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1743",7030,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1744",7030,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"1745",7030,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1746",7030,"playorpass - Version 1",100,1,1,1,1,"B",2
"1747",7030,"playorpass - Version 1",NA,0,0,3,2,"A",1
"1748",7030,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1749",7030,"playorpass - Version 1",NA,0,0,3,2,"D",4
"1750",7030,"playorpass - Version 1",100,1,1,1,1,"B",2
"1751",7030,"playorpass - Version 1",100,1,1,1,1,"B",2
"1752",7030,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1753",7030,"playorpass - Version 1",100,1,1,1,1,"A",1
"1754",7030,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1755",7030,"playorpass - Version 1",0,0,0,1,1,"C",3
"1756",7030,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"1757",7030,"playorpass - Version 1",100,1,1,1,1,"B",2
"1758",7030,"playorpass - Version 1",100,1,1,1,1,"A",1
"1759",7030,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1760",7030,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1761",7030,"playorpass - Version 1",NA,0,0,3,2,"C",3
"1762",7030,"playorpass - Version 1",100,1,1,1,1,"B",2
"1764",7030,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1765",7030,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"1766",7030,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"1767",7030,"playorpass - Version 1",100,1,1,1,1,"B",2
"1768",7030,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"1769",7030,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1770",7030,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"1771",7030,"playorpass - Version 1",0,0,0,1,1,"C",3
"1772",7030,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"1773",7030,"playorpass - Version 1",NA,0,0,NA,2,"A",1
"1774",7030,"playorpass - Version 1",100,1,1,1,1,"A",1
"1775",7030,"playorpass - Version 1",NA,0,0,3,2,"D",4
